objective_family,alpha,train_count,case_id,baseline,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.4,-0.3081664099,2.79990652,1.001555483,0.00440668,-2.11,-15.05
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,1.6,1.232665639,0.48625024,1.000270135,0.05809642,-2.595,3.1
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-3.7,-2.850539291,1.20687537,1.000670478,-0.0254374,3.215,11.1
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,4.4,3.389830508,0.54481944,1.000302674,0.07403792,1.295,8.8
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,1.1,0.8474576271,0.4792884,1.000266268,0.06156816,4.9,-1.5
CVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,2.4,1.848998459,14.99742125,1.008331792,0.07859408,6.08,5.3
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0.71,1.140195921,1647.330118,11.71755646,0.06272972,0.61,0.45
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,487.1589439,4.169463987,0.0009999,0,0
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,1.28,2.055564477,1647.661833,11.7197146,0.07469673,1.735,7
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-62.31013692,0.594609239,0.00099841,0,0
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.83,1.332905091,1646.836567,11.7143454,0.06536306,-1.755,-10
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,1.01,1.621968845,1646.786962,11.71402267,0.06399963,0.93,13.9
Expected,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,981.3615016,7.384753839,0.00094893,0,0
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-0.985,-0.9765044116,0.38067005,1.000211481,0.02416296,2.895,-0.6
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-3.055,-3.028650739,2.82288233,1.001568248,-0.05106446,5.365,12.6
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.365,0.3618518886,0.4808579,1.00026714,0.02808485,1.905,-4.85
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-2.665,-2.642014474,2.93772785,1.00163205,-0.04688186,-1.155,-1
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.375,-0.3717656389,1.46274065,1.000812623,0.02967,-0.19,1.95
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-2.4,-2.379300089,0.67407704,1.000374482,0.00832606,-0.81,1.55
MeanCVaR,0.03,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,1.71,1.695251314,17.60968272,1.00978303,0.03289477,1.4,11.65
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-4.5,-3.422053232,1.00158438,1.000556423,0.02471156,0.505,-5.85
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-8.2,-6.235741445,6.30273553,1.003501436,-0.05555632,-4.465,-13
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-6.5,-4.942965779,0.49831608,1.000276836,-0.00388949,-2.805,-8.85
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-4.7,-3.574144487,1.16745664,1.000648572,-0.03858315,-3.885,-15.2
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-2.4,-1.825095057,0.51571664,1.000286502,0.02637455,1.825,-5.05
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-1.5,-1.140684411,0.84667661,1.000470365,0.05180429,0.82,-0.85
CVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-2.7,-2.053231939,16.19877794,1.008999107,0.03271113,-0.735,-7.6
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0.39,0.6141732283,1653.615174,12.26539991,0.04926196,2.9,12.25
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,220.1107153,2.499523753,9.446e-05,0,0
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.41,0.6456692913,1653.739073,12.26624398,0.05204989,-2.52,-11.3
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,13.77171898,1.093821056,9.398e-05,0,0
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.58,0.9133858268,1653.781534,12.26653325,0.05644044,1.615,13.8
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0.06,0.09448818898,1654.207579,12.26943572,0.03810333,-0.5,5.5
Expected,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,1167.390994,8.952954594,8.201e-05,0,0
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,1.785,1.822637464,0.35914752,1.000199521,0.07372954,4.345,14.45
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-2.945,-3.007096544,2.70034471,1.001500155,-0.03453643,-1.62,1.3
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.21,0.2144279369,1.23941898,1.000688549,0.05288714,-0.715,-2.45
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-2.945,-3.007096544,2.57021165,1.00142786,-0.03630968,-1.62,1.3
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.71,0.7249706438,0.56417125,1.000313421,0.05520743,1.225,3.6
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,1.715,1.751161485,0.25624263,1.000142354,0.0723509,4,10.3
MeanCVaR,0.03,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-0.035,-0.03573798948,17.61173074,1.009784054,0.03499405,3.165,9.25
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-198.2853206,0.03041519915,0.00020836,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-195.1980709,0.04551137661,0.00015789,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-197.827204,0.03265531871,0.00020836,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-185.86941,0.09112709736,-0.0004129,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-186.6434575,0.08734212353,4.507e-05,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-195.6840582,0.04313497287,0.00020259,0,0
CVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,-144.1932228,0.2949172597,0.00019979,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-8.0983177,0.367776845,-0.00047899,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-5.23007147,0.5916963982,-0.00067727,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-7.74977556,0.3949869915,-0.00047899,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-7.80945284,0.3903280784,-0.00067727,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-5.42834426,0.5762175477,0.0001051,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-5.69897038,0.5550901845,0.00019874,0,0
Expected,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,13.73510965,2.072278797,-0.00067727,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-86.24416339,0.05389119378,0.0008304,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-82.65017391,0.09331768901,0.00067096,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-85.80544327,0.05870400607,0.0008304,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-69.79815422,0.2343058849,0.00073637,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-78.58288199,0.1379363687,0.00091348,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-86.19563251,0.05442358335,0.00034042,0,0
MeanCVaR,0.01,200,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,-55.78055738,0.3880806019,0.00039938,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-1334.571988,0.05130185008,2.29e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1375.789684,0.02200170581,2.267e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1380.064885,0.01896262251,2.29e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1374.813847,0.02269539198,2.131e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1381.996921,0.0175892088,1.914e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-1384.4605,0.01583794152,1.256e-05,0,0
CVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,-927.3123211,0.340807771,-2.707e-05,0,0
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,-7.78472586,0.4570568698,-0.00017196,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,-5.95590574,0.5846073242,-8.057e-05,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,0.10991349,1.00766588,-0.00017196,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,-9.07104699,0.3673428281,-0.00052292,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,-8.37554602,0.4158503132,-4.982e-05,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-0.09,-0.08953887479,-6.23434011,0.5651880111,-0.00097372,-2.18,-2
Expected,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-0.09,-0.08953887479,6.211651,1.433229544,-0.00038861,-2.18,-2
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-195.0348832,0.05436891215,2.64e-05,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-194.6301961,0.05633104665,-2.148e-05,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-194.0825485,0.05898632856,2.64e-05,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-195.8716492,0.05031183317,3.904e-05,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-196.9554655,0.04505692474,-5.57e-06,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-197.6776956,0.04155517589,1.972e-05,0,0
MeanCVaR,0.01,200,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,0.84364633,1.004090439,-5.555e-05,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-917.8721899,0.02234816704,0.00011022,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-922.7415354,0.0171616884,9.33e-05,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-896.7529145,0.04484290931,0.00011022,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-924.5995879,0.01518262374,0.00010605,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-926.0147564,0.01367528743,0.00010129,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-925.4403423,0.01428711228,0.00011242,0,0
CVaR,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,-785.546523,0.1632920068,8.228e-05,0,0
Expected,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-39.76051212,0.1077954856,0.00090213,0,0
Expected,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-35.49431406,0.2035266763,0,0,0
Expected,0.01,200,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-32.80694081,0.2638298871,0.00090213,0,0
