objective_family,alpha,train_count,case_id,baseline,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
CVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,-5.2,-3.587443946,1.94127032,1.001078064,-0.08404143,-0.965,-4.2
CVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,-4.9,-3.380476026,3.46125936,1.001922174,-0.04204734,1.325,2.75
CVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-CVaR,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,-0.6,-0.4139358399,13.02647902,1.007234118,-0.01504411,0.375,4.6
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,-0.39,-0.5538592629,-1.29778726,0.9992798373,-0.01743176,-0.005,6.3
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,-1.525,-2.165731733,12.98143069,1.007203601,-0.0629977,-0.53,-1.7
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,-1.165,-1.654477029,1.43244553,1.000794887,-0.02414442,1.255,14.9
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,-1.835,-2.60597884,0.38137207,1.000211629,-0.07523215,2.605,5.7
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,-0.68,-0.9657033303,-0.7811861,0.9995665075,-0.01492881,-0.56,-1.65
Expected,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,-1.525,-2.165731733,42.96651804,1.0238428,-0.08115877,-0.53,-1.7
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,-3.1,-2.785452748,0.01707526,1.000009482,-0.0280908,-0.82,-0.9
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,-6,-5.391198868,5.52286649,1.003067038,-0.09340737,-1.115,-1.65
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,-3.1,-2.785452748,0.39114352,1.000217216,-0.0280908,-0.82,-0.9
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,-6.15,-5.52597884,1.81165966,1.001006077,-0.11064134,-2.21,-2.4
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,-3.205,-2.879798729,0.52527963,1.000291706,-0.03541896,-0.905,-1.1
MeanCVaR,0.03,200,case04,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,-1.9175,-1.722937305,13.17054372,1.007314058,-0.04259672,-0.415,0.85
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-2.95026947,0.9100685081,-1.625e-05,0,0
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,8.33173003,1.253971686,7.66e-06,0,0
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-3.17879269,0.9031025566,-1.625e-05,0,0
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,1.40935695,1.042960677,2.52e-06,0,0
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-3.14271183,0.9042023902,4.04e-06,0,0
CVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-CVaR,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,780.1358043,24.78046394,-6.608e-05,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-50.54040043,0.2191260068,-0.00047214,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-43.58831546,0.3265391318,-4.115e-05,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-50.0695315,0.2264011628,-0.00047214,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-53.53338391,0.172882943,-4.03e-05,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-50.60694033,0.2180979326,-0.00099599,0,0
Expected,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,0.87544441,1.013526046,-0.00033832,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-4.44548021,0.8670052271,2.41e-06,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-5.32920431,0.8405669841,-2.09e-06,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-4.03941036,0.8791535587,2.41e-06,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-15.64915815,0.5318264539,2.97e-06,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-14.53153648,0.5652621759,-4.47e-06,0,0
MeanCVaR,0.01,400,case00,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,239.1123022,8.153487323,-6.188e-05,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-146.0083345,0.3104583326,3.75e-06,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-135.0231019,0.3623373959,-5.49e-06,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-112.2893224,0.4697003642,3.75e-06,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-161.6940781,0.2363805491,-6.42e-06,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-30.64108121,0.8552938618,3.4e-06,0,0
CVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-CVaR,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,1599.503298,8.553843928,0.03234891,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-24.66535673,0.4768856797,-0.0002585,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-28.83369238,0.3884816848,-0.0003984,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-39.28802352,0.1667613834,-0.0002585,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-34.87624445,0.2603284392,-0.00028327,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-12.1172727,0.7430112631,-0.00019724,0,0
Expected,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,-25.40183421,0.4612661239,-0.00085693,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-158.7521177,0.2217369755,4.2e-07,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-149.5187963,0.267002215,-2.13e-06,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-46.46868038,0.772192924,4.2e-07,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-148.5635191,0.2716853457,-6.96e-06,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-163.2458083,0.1997072018,2.17e-06,0,0
MeanCVaR,0.01,400,case01,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,380.0144682,2.862974892,-3.26e-06,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-37.23210497,0.8302628589,2.67e-06,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-178.0499586,0.188289489,5.28e-06,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-101.1962192,0.5386573777,2.67e-06,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-164.7050493,0.2491274878,7e-07,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-183.1938316,0.1648391282,-1.79e-06,0,0
CVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-CVaR,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,1.975,0.8254963427,1592.460129,8.259853556,0.01759134,-0.29,4.4
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-51.83641368,0.2857210282,3.25e-06,0,0
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-55.52265277,0.23492656,-2.508e-05,0,0
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-36.84895882,0.492240405,3.25e-06,0,0
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-40.87223774,0.4368017022,-0.00019548,0,0
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-34.27159468,0.5277551499,-0.00052943,0,0
Expected,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,-10.69197582,0.8526701029,-0.00098393,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,64.20560584,2.568460219,1.404e-05,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,32.67518407,1.798212644,-4.423e-05,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,48.54110887,2.185796743,1.404e-05,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-0.09404365,0.9977026348,1.361e-05,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-2.7859012,0.9319440234,1.612e-05,0,0
MeanCVaR,0.01,400,case02,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,505.0775484,13.3383937,7.84e-06,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-32.85771095,0.3208214843,-0.00012031,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,2.73815282,1.056598421,-0.00010788,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-32.39932796,0.330296395,-0.00012031,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-34.23470782,0.2923585554,-0.00018653,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-19.3060157,0.600938997,-3.69e-06,0,0
CVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial-CVaR,FPP-Branch-Benders-CVaR-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,351.2698776,8.260851326,-1.642e-05,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-4.76137894,0.7324163094,-0.00014177,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,25.95597207,2.458693981,-0.00043601,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,2.19588581,1.123406105,-0.00014177,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-3.75178901,0.7891540324,-0.00011134,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-RootCuts,0,0,-5.23753388,0.7056569824,-0.0003841,0,0
Expected,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-RootCuts,0,0,11.6046321,1.652166174,-0.00091161,0,0
MeanCVaR,0.01,400,case03,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-RootCuts,0,0,28.17420513,2.512580838,-8.02e-06,0,0
