instance_id,instance_type,objective_family,alpha,train_scenario_count,method_family,method,projected_llbi_family_reconstructed,projected_llbi_variant_reconstructed,runs,solved_to_optimality,time_limited_with_incumbent,failed_or_without_incumbent,status_counts,avg_objective_value,avg_best_bound,avg_mip_gap,avg_runtime,avg_train_expected_burned_area,avg_test_expected_burned_area,avg_train_worst10_burned_area,avg_test_worst10_burned_area,avg_lazy_benders_cuts_added,avg_root_user_cuts_added,avg_standard_llbi_cut_count,avg_projected_llbi_cut_count,avg_root_separation_time,avg_subproblem_solving_time,avg_combinatorial_cut_count
new20x20,shortest_path,MeanCVaR,0.03,400,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,110.0275,99.63503317,0.09436532,1806.261951,75.615,75.4612,144.44,150.618,13746.2,330.2,0,1000,3.154216668,77.83780146,0
new20x20,shortest_path,MeanCVaR,0.03,400,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,none,none,5,0,0,0,Feasible:5,113.2945,91.02602689,0.196560512,1803.208605,77.934,77.797,148.655,154.53,30770.4,326.6,0,0,0,129.6819929,0
new20x20,shortest_path,MeanCVaR,0.03,400,FPP-SAA-fpp_base,FPP-SAA-MeanCVaR,none,none,5,0,0,0,Feasible:5,181.76675,100.5471755,0.439510348,1800.279554,117.801,115.1964,245.53,242.904,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.01,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-CVaR,none,none,5,0,0,0,Feasible:5,396,346.7467921,0.124376786,1827.284816,254.596,252.3206,396,396.04,160,0,0,0,0,0,42320
new20x20_reburn,reburn,CVaR,0.01,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,396,316.6497979,0.200379298,1810.121811,256.354,253.034,396,396.048,26232.6,65.6,100,0,0,572.4241107,0
new20x20_reburn,reburn,CVaR,0.01,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,396,317.609551,0.197955678,1881.891283,256.324,253.0692,396,396.052,23985.8,66.4,0,167.8,80.59258197,543.1386442,0
new20x20_reburn,reburn,CVaR,0.01,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,396,324.8521915,0.179666182,1810.062879,256.242,253.012,396,396.038,21984.8,71.2,0,793.6,7.956182056,516.5204963,0
new20x20_reburn,reburn,CVaR,0.01,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,396,317.1503691,0.199115228,1801.234668,256.194,252.8928,396,396.042,31398,77.4,0,0,0,667.0103042,0
new20x20_reburn,reburn,CVaR,0.01,100,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,2991.62,0,1,1935.425089,256.568,253.2204,396.02,396.056,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.01,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-CVaR,none,none,5,0,0,0,Feasible:5,396.04,347.6838657,0.122099012,1859.382023,260.278,252.122,396.04,396.054,232,0,0,0,0,0,60740
new20x20_reburn,reburn,CVaR,0.01,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,396.01,307.4277087,0.223686088,1817.892589,261.541,252.912,396.01,396.062,30472.6,163.8,200,0,0,723.6094722,0
new20x20_reburn,reburn,CVaR,0.01,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,396,309.8276663,0.217606904,2032.948697,261.495,252.9454,396,396.044,31920.4,154.6,0,276.8,228.9110156,772.5450261,0
new20x20_reburn,reburn,CVaR,0.01,200,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,396,329.1400861,0.168838166,1816.533592,261.441,253.0384,396,396.042,25656.2,149,0,1000,11.28395823,613.8206983,0
new20x20_reburn,reburn,CVaR,0.01,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,396,315.0607255,0.204392108,1803.48921,261.397,252.8654,396,396.05,34846.6,151.6,0,0,0,732.6999644,0
new20x20_reburn,reburn,CVaR,0.01,200,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,3043.89,0,1,2188.541438,261.536,253.049,396.04,396.076,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.01,400,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,1,0,0,0,Feasible:1,396,311.8792606,0.21242611,1832.253725,251.545,252.766,396,396.07,36302,263,400,0,0,869.431454,0
new20x20_reburn,reburn,CVaR,0.01,400,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,2,0,0,0,Feasible:2,396,311.2811017,0.21393661,1806.358121,250.41,252.675,396,396.04,40897,304.5,0,0,0,833.5879596,0
new20x20_reburn,reburn,CVaR,0.01,400,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,3,0,0,0,Feasible:3,2950.866667,0,1,1910.326206,252.6375,253.319,396.0416667,396.04,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.02,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-CVaR,none,none,5,0,0,0,Feasible:5,392,299.0630655,0.237084016,1847.478761,251.108,249.2858,392,392.076,296,0,0,0,0,0,31216
new20x20_reburn,reburn,CVaR,0.02,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,392,239.6969976,0.388528068,1809.712232,253.532,250.2144,392,392.094,26683.8,78,100,0,0,578.3461994,0
new20x20_reburn,reburn,CVaR,0.02,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,392,239.2793761,0.389593428,1908.933473,253.188,250.037,392,392.064,25850.6,75.4,0,188.8,106.7648723,568.1434295,0
new20x20_reburn,reburn,CVaR,0.02,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,392,257.7352107,0.34251222,1812.648811,253.496,250.2974,392,392.07,22638.6,70.6,0,842,10.36538481,513.9114649,0
new20x20_reburn,reburn,CVaR,0.02,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,392,245.8561789,0.37281587,1801.565456,253.5,250.1424,392,392.096,30358.4,74.2,0,0,0,658.6764422,0
new20x20_reburn,reburn,CVaR,0.02,100,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,2991.62,0,1,1936.512305,253.87,250.5096,392.04,392.106,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.02,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-CVaR,none,none,4,0,0,0,Feasible:4,392.1,299.0667635,0.2372687375,1889.270924,259.325,249.206,392.1,392.0875,345,0,0,0,0,0,42860
new20x20_reburn,reburn,CVaR,0.02,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,392.03,235.3760345,0.39959735,1818.296456,258.658,250.2268,392.03,392.096,30726,153.6,200,0,0,748.2148559,0
new20x20_reburn,reburn,CVaR,0.02,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,392.01,231.2295893,0.410143568,2034.189569,258.49,250.0594,392.01,392.098,31766.8,151.4,0,322.6,229.8442843,869.7717129,0
new20x20_reburn,reburn,CVaR,0.02,200,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,4,0,0,0,Feasible:4,392,259.4388577,0.3381661775,1812.058688,261.095,250.26325,392,392.0925,24955,147.5,0,1000,8.92109026,649.2856413,0
new20x20_reburn,reburn,CVaR,0.02,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,392,246.978408,0.36995304,1803.268845,258.353,250.034,392,392.09,34309,145.8,0,0,0,804.3664207,0
new20x20_reburn,reburn,CVaR,0.02,200,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,3043.89,0,1,2230.574036,258.862,250.4274,392.09,392.124,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.03,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-CVaR,none,none,5,0,0,0,Feasible:5,388,253.65553,0.346248634,1878.038419,247.764,246.336,388,388.126,1334.2,0,0,0,0,0,27934.2
new20x20_reburn,reburn,CVaR,0.03,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,388,177.0921654,0.543576894,1806.174888,250.578,247.4334,388,388.134,26040,85.2,100,0,0,558.0261953,0
new20x20_reburn,reburn,CVaR,0.03,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,388,176.7137999,0.544552062,1910.917519,250.07,246.994,388,388.144,25880,83.2,0,207.2,109.3587226,585.1667251,0
new20x20_reburn,reburn,CVaR,0.03,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,388.02,188.7542303,0.51354399,1808.779451,250.428,247.4036,388.02,388.13,21357,75.8,0,866.8,7.648673344,532.7855971,0
new20x20_reburn,reburn,CVaR,0.03,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,388,183.2301362,0.527757382,1801.142787,250.704,247.4368,388,388.148,30359.8,77.4,0,0,0,644.3649099,0
new20x20_reburn,reburn,CVaR,0.03,100,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,2991.62,0,1,1911.530591,251.29,247.9402,388.12,388.134,0,0,0,0,0,0,0
new20x20_reburn,reburn,CVaR,0.03,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-CVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,388.05,165.7973113,0.57274192,1819.52524,255.454,247.1204,388.05,388.134,30362.8,168,200,0,0,806.3628413,0
new20x20_reburn,reburn,CVaR,0.03,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,4,0,0,0,Feasible:4,388.0375,156.6157575,0.596390925,2071.054735,258.03,247.411,388.0375,388.1475,31711.5,170.25,0,332.25,266.9602157,892.5586019,0
new20x20_reburn,reburn,CVaR,0.03,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-CVaR-RootCuts,none,none,5,0,0,0,Feasible:5,388.02,185.2401753,0.52260138,1804.198187,255.671,247.393,388.02,388.15,35103.2,150.6,0,0,0,842.824082,0
new20x20_reburn,reburn,CVaR,0.03,200,FPP-SAA-fpp_base,FPP-SAA-CVaR,none,none,5,0,0,0,Feasible:5,3043.89,0,1,2175.649689,256.119,247.7906,388.16,388.17,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.01,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,254.596,203.065575,0.202490156,1841.879344,254.596,252.3206,396,396.04,2044.2,0,0,0,0,0,239900.2
new20x20_reburn,reburn,Expected,0.01,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,255.124,198.7050915,0.220876924,1807.294297,255.124,252.5288,396.02,396.032,37389,80.4,100,0,0,634.4553989,0
new20x20_reburn,reburn,Expected,0.01,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,254.968,199.6960102,0.216766246,1867.909077,254.968,252.433,396.02,396.024,35409.8,81,0,184.4,65.96490533,602.993245,0
new20x20_reburn,reburn,Expected,0.01,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,255.208,207.8092831,0.185483528,1806.795027,255.208,252.505,396.02,396.052,24312.6,83.8,0,756.2,5.176949088,431.3604012,0
new20x20_reburn,reburn,Expected,0.01,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,255.05,200.8251048,0.212547348,1801.081562,255.05,252.5188,396,396.052,41308,80.2,0,0,0,672.7516059,0
new20x20_reburn,reburn,Expected,0.01,100,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,258.96,1,0.996132124,1839.02346,256.262,253.0394,396.04,396.04,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.01,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,260.278,205.781982,0.209403082,1848.948597,260.278,252.122,396.04,396.054,3419.6,0,0,0,0,0,142235.6
new20x20_reburn,reburn,Expected,0.01,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,260.687,187.8655215,0.279074394,1816.360671,260.687,252.4638,396.05,396.032,41306,156,200,0,0,756.2752541,0
new20x20_reburn,reburn,Expected,0.01,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,260.619,189.8723387,0.271357052,2035.720264,260.619,252.4466,396.02,396.05,43398.8,157.2,0,295.4,232.4951708,782.7507204,0
new20x20_reburn,reburn,Expected,0.01,200,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,260.537,207.2523436,0.204310752,1812.845703,260.537,252.4036,396.07,396.042,37306.8,159.6,0,1000,8.02697288,663.7623279,0
new20x20_reburn,reburn,Expected,0.01,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,260.768,195.8264848,0.249176128,1804.363349,260.768,252.5592,396.05,396.05,46030.8,155.4,0,0,0,821.3449323,0
new20x20_reburn,reburn,Expected,0.01,200,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,264.163,1,0.996211394,1803.184005,261.693,253.2038,396.03,396.046,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.01,400,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,3,0,0,0,Feasible:3,250.5933333,195.2571732,0.2208592467,1903.083219,250.5933333,252.0283333,396.0666667,396.04,4741.666667,0,0,0,0,0,167048.3333
new20x20_reburn,reburn,Expected,0.01,400,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,4,0,0,0,Feasible:4,250.899375,179.2283331,0.285731365,1834.011759,250.899375,252.581,396.03125,396.0475,47239.25,309.75,400,0,0,834.6793367,0
new20x20_reburn,reburn,Expected,0.01,400,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,3,0,0,0,Feasible:3,251.4966667,182.5970345,0.2740273267,2255.745786,251.4966667,252.4513333,396.025,396.0366667,51158,312.6666667,0,526.3333333,449.0674114,881.8883128,0
new20x20_reburn,reburn,Expected,0.01,400,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,3,0,0,0,Feasible:3,251.3475,194.4199622,0.2265196367,1815.712218,251.3475,252.479,396.0416667,396.0333333,48698.66667,320.6666667,0,1000,8.552394343,836.2006769,0
new20x20_reburn,reburn,Expected,0.01,400,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,4,0,0,0,Feasible:4,250.804375,184.9855317,0.2624108725,1807.332945,250.804375,252.45175,396.03125,396.05,52270,310.75,0,0,0,917.9961813,0
new20x20_reburn,reburn,Expected,0.01,400,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,256.036,1,0.996093442,1804.993632,253.5965,253.205,396.055,396.034,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.02,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,251.108,164.335086,0.345316902,1844.58609,251.108,249.2858,392,392.076,2106.8,0,0,0,0,0,85122.8
new20x20_reburn,reburn,Expected,0.02,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,252.136,152.9438409,0.393175694,1805.000381,252.136,249.5416,392.04,392.1,36290.8,83.2,100,0,0,598.4477165,0
new20x20_reburn,reburn,Expected,0.02,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,252.136,153.1376294,0.392386294,1899.738133,252.136,249.522,392.04,392.108,38108,83.4,0,202.6,97.76606919,617.3615754,0
new20x20_reburn,reburn,Expected,0.02,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,252.376,163.9178925,0.349649446,1807.040546,252.376,249.6642,392.1,392.086,22893.8,83.4,0,824,5.494095784,392.7393755,0
new20x20_reburn,reburn,Expected,0.02,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,252.176,156.5440152,0.37884552,1801.695968,252.176,249.6374,392.06,392.114,40597,82.8,0,0,0,676.7022735,0
new20x20_reburn,reburn,Expected,0.02,100,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,258.898,1,0.996131308,1837.611463,253.688,250.462,392.08,392.076,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.02,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,257.046,166.9882072,0.350415904,1900.294294,257.046,249.1742,392.08,392.086,3370.8,0,0,0,0,0,108450.8
new20x20_reburn,reburn,Expected,0.02,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,257.714,137.7973948,0.46525071,1816.087463,257.714,249.6084,392.12,392.112,42757.8,164.2,200,0,0,755.3962831,0
new20x20_reburn,reburn,Expected,0.02,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,257.754,137.9441681,0.465065578,2014.721939,257.754,249.6146,392.05,392.086,43719.8,163.2,0,325.8,211.2215478,773.6710888,0
new20x20_reburn,reburn,Expected,0.02,200,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,257.57,161.9926275,0.371029172,1815.54271,257.57,249.3822,392.07,392.124,36377,162.6,0,1000,11.68795313,690.1777935,0
new20x20_reburn,reburn,Expected,0.02,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,257.591,153.3152536,0.404457274,1803.991465,257.591,249.4324,392.09,392.086,46997.8,160.8,0,0,0,858.8265801,0
new20x20_reburn,reburn,Expected,0.02,200,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,264.108,1,0.996210686,1807.464384,259.005,250.6048,392.03,392.094,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.03,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,247.678,133.2842761,0.461536992,1884.333722,247.678,246.273,388.02,388.128,2851,0,0,0,0,0,69843
new20x20_reburn,reburn,Expected,0.03,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,248.918,111.0793324,0.55363212,1807.213108,248.918,246.6038,388.12,388.146,32956.4,86,100,0,0,548.6949237,0
new20x20_reburn,reburn,Expected,0.03,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,249.244,113.6125152,0.54364587,1916.033387,249.244,246.7188,388.1,388.122,33761.6,87.8,0,214.2,114.2315645,570.010898,0
new20x20_reburn,reburn,Expected,0.03,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,249.214,122.6262981,0.50814583,1811.664751,249.214,246.7028,388.14,388.152,21711.8,82.6,0,853.4,8.866767208,408.2904376,0
new20x20_reburn,reburn,Expected,0.03,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,248.426,117.0610656,0.528532988,1801.996182,248.426,246.4932,388.1,388.126,38090.2,84.4,0,0,0,648.0410303,0
new20x20_reburn,reburn,Expected,0.03,100,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,258.768,1,0.996129468,1815.162856,251.012,247.8326,388.12,388.108,0,0,0,0,0,0,0
new20x20_reburn,reburn,Expected,0.03,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial,none,none,5,0,0,0,Feasible:5,253.786,139.6886093,0.44974699,1919.836013,253.786,246.1924,388.13,388.142,3848.4,0,0,0,0,0,87744.4
new20x20_reburn,reburn,Expected,0.03,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,254.709,93.21468585,0.633453738,1815.704689,254.709,246.7318,388.12,388.122,41313,169.6,200,0,0,723.9862632,0
new20x20_reburn,reburn,Expected,0.03,200,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,254.748,98.38797435,0.61340711,2038.705258,254.748,246.624,388.18,388.156,41839.4,171.8,0,340.4,234.7842709,771.2421937,0
new20x20_reburn,reburn,Expected,0.03,200,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,254.705,118.2279894,0.535333198,1814.2428,254.705,246.7216,388.14,388.152,36187.2,165.2,0,1000,10.10371734,663.0784986,0
new20x20_reburn,reburn,Expected,0.03,200,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-RootCuts,none,none,5,0,0,0,Feasible:5,254.822,113.7604044,0.553294124,1805.249506,254.822,246.6916,388.17,388.12,48163.8,165,0,0,0,874.5315424,0
new20x20_reburn,reburn,Expected,0.03,200,FPP-SAA-fpp_base,FPP-SAA,none,none,5,0,0,0,Feasible:5,264.073,1,0.996210094,1808.148753,256.222,247.8634,388.12,388.14,0,0,0,0,0,0,0
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-MeanCVaR,none,none,5,0,0,0,Feasible:5,325.298,256.0711631,0.212837496,1829.868098,254.596,252.3206,396,396.04,611.8,0,0,0,0,0,288435.8
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,325.583,257.1080537,0.21029671,1806.503993,255.166,252.5866,396,396.054,29185.8,82.2,100,0,0,512.8518603,0
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,coverage,exp,5,0,0,0,Feasible:5,325.585,255.6303709,0.214839606,1892.506609,255.15,252.5618,396.02,396.05,29330,82.2,0,178.8,90.86917082,531.1590543,0
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,path,exp,5,0,0,0,Feasible:5,325.724,269.3463999,0.17303704,1807.833844,255.428,252.6836,396.02,396.044,19205.4,80,0,795,6.098161436,374.1348125,0
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-Branch-Benders-RootCuts,FPP-Branch-Benders-MeanCVaR-RootCuts,none,none,5,0,0,0,Feasible:5,325.699,260.3872536,0.200515782,1801.921423,255.358,252.6604,396.04,396.036,28342,82,0,0,0,507.0164616,0
new20x20_reburn,reburn,MeanCVaR,0.01,100,FPP-SAA-fpp_base,FPP-SAA-MeanCVaR,none,none,5,0,0,0,Feasible:5,1625.362,0.5,0.99969199,1928.714435,256.568,253.2204,396.02,396.056,0,0,0,0,0,0,0
new20x20_reburn,reburn,MeanCVaR,0.01,200,FPP-Branch-Benders-Combinatorial,FPP-Branch-Benders-Combinatorial-MeanCVaR,none,none,5,0,0,0,Feasible:5,328.159,265.9492652,0.189574984,1841.977522,260.278,252.122,396.04,396.054,1196.6,0,0,0,0,0,130660.6
new20x20_reburn,reburn,MeanCVaR,0.01,200,FPP-Branch-Benders-LLBI-RootCuts,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,none,none,5,0,0,0,Feasible:5,328.3325,248.427798,0.243520384,1818.135887,260.615,252.4388,396.05,396.054,34098.2,169.2,200,0,0,645.7084956,0
