"task_id","worker_id","case_id","case_index","seed_base","seed","split_seed","instance_id","folder_name","instance_type","declared_cells","alpha","train_count","test_count","objective_family","method","method_family","cvar_beta","cvar_lambda","time_limit","mip_gap","worker_runtime_seconds","budget","train_scenario_count","test_scenario_count","solver_status","objective_in_sample","best_bound","runtime_seconds","solver_status_code","explored_nodes","num_variables","num_constraints","solver_iterations","cuts_added","max_cut_violation","benders_use_lifted_lower_bounds","benders_lifted_lower_bound_count","benders_lifted_lower_bound_precompute_time_sec","branch_benders_lazy_cuts_added","branch_benders_candidate_incumbents_checked","branch_benders_candidate_callback_calls","branch_benders_subproblems_attempted","branch_benders_subproblems_solved","branch_benders_subproblem_time_sec","branch_benders_average_subproblem_time_sec","branch_benders_max_subproblem_time_sec","branch_benders_callback_time_sec","branch_benders_cut_construction_time_sec","branch_benders_lazy_cut_insertion_time_sec","branch_benders_violated_cuts","branch_benders_nonviolated_cuts","branch_benders_skipped_cuts","branch_benders_duplicate_cuts","combinatorial_benders_enabled","combinatorial_benders_lift_mode","combinatorial_benders_fractional_separation_enabled","combinatorial_benders_initial_cuts_enabled","combinatorial_benders_integer_cuts_added","combinatorial_benders_fractional_cuts_added","combinatorial_benders_initial_cuts_added","combinatorial_benders_scenarios_checked","combinatorial_benders_separation_time_sec","combinatorial_benders_avg_paths_per_cut","combinatorial_benders_avg_cut_nonzeros","combinatorial_benders_num_violated_cuts","coverage_llbi_enabled","coverage_llbi_num_zeta_vars","coverage_llbi_num_constraints","coverage_llbi_precompute_time_sec","path_llbi_enabled","path_llbi_num_b_vars","path_llbi_num_path_constraints","path_llbi_num_paths_used","path_llbi_precompute_time_sec","projected_coverage_llbi_enabled","projected_path_llbi_enabled","projected_llbi_strategy","projected_llbi_mode","projected_llbi_cuts_added","projected_llbi_coverage_cuts_added","projected_llbi_path_cuts_added","projected_llbi_violated_cuts_found","projected_llbi_separation_time_sec","projected_llbi_solve_time_sec","projected_llbi_total_time_sec","projected_llbi_total_nonzeros","projected_llbi_avg_nonzeros_per_cut","projected_llbi_max_nonzeros_per_cut","projected_llbi_min_violation","projected_llbi_max_violation","projected_llbi_avg_violation","projected_llbi_root_bound_initial","projected_llbi_root_bound_final","projected_llbi_root_bound_improvement_abs","projected_llbi_root_bound_improvement_pct","projected_poly_candidate_cuts_generated","projected_poly_candidate_cuts_added","projected_poly_enumeration_truncated","projected_poly_enumeration_limit","projected_exp_separated_cuts_added","projected_exp_separation_rounds","branch_benders_use_root_user_cuts","branch_benders_root_user_cuts_added","branch_benders_root_user_cut_rounds","branch_benders_root_user_cut_max_violation","train_cvar_burned_area","test_cvar_burned_area","selected_firebreaks","warm_start_used","mip_start_accepted","warm_start_source","warm_start_valid_nodes","warm_start_ignored_nodes","test_worst_10pct_burned_area","train_evaluation_runtime_seconds","test_evaluation_runtime_seconds","test_scenario_loading_runtime_seconds","train_graph_classification_ratios","test_graph_classification_ratios","graph_type_note","notes",,,,,,,,,,
"worker_071_task_007","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-CVaR-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.52761684","1844.210884",12,100,1000,"Feasible","388.00000000","183.28466722","1801.02239886",11,2787,601,32872,120621,32692,"0.00000000","false",0,"0.00000000",32692,645,645,64700,64700,"617.43170942","0.00954299","0.12322715","700.13753767","3.85441948","1.50170842",32692,31808,0,755,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",79,1,"388.00000000","388.00000000","388.20000000",86,92,116,147,167,174,309,311,"false","false",,,,,"248.87000000","388.00000000","247.56900000","388.20000000","0.11217275","2.25676707","20.14810990","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_011","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-Combinatorial-CVaR","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.35231739","1922.373103",12,100,1000,"Feasible","388.00000000","251.30085270","1871.06895958",11,0,601,28091,255994,27990,"0.00000000","false",0,"0.00000000",520,53,53,0,0,"0.00000000","0.00000000","0.00000000","134.77211044","4.13480292","0.02694010",27890,19568,231542,1,"true","heuristic","true","true",520,27370,100,47458,"128.04933122","381.09164575","380.09164575",27890,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.12000000",32,75,97,113,127,131,217,238,"false","false",,,,,"244.86000000","388.00000000","246.21600000","388.12000000","0.20856469","1.13103065","25.10596590","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_006","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-SAA-CVaR","FPP-SAA","0.9","1.0",1800,"1.00000000","1972.989239",12,100,1000,"Feasible","2971.60000000","0.00000000","1918.03832453",11,0,40501,179405,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.11000000",34,44,47,97,141,155,355,370,"false","false",,,,,"249.04000000","388.00000000","247.68500000","388.11000000","0.22507328","2.81114079","23.03439999","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_002","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-Branch-Benders-LLBI-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.54824671","1864.487269",12,100,1000,"Feasible","246.23000000","111.23521229","1804.48305332",11,2099,500,36072,125639,35883,"0.00000000","true",100,"3.40755695",35883,598,598,60000,60000,"560.21283368","0.00933688","0.17506552","641.35237408","4.05091575","1.45127351",35883,23917,0,424,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",88,1,"388.17086937","388.20000000","388.16000000",32,78,86,89,98,116,235,238,"false","false",,,,,"246.23000000","388.20000000","246.51800000","388.16000000","0.10541351","0.94559920","34.58248118","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_003","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.54558493","1947.857310",12,100,1000,"Feasible","246.59000000","112.05421223","1905.55967676",11,1992,500,35273,122753,35184,"0.00000000","false",0,"0.00000000",34975,569,569,57100,57100,"614.56497481","0.01076296","0.13537411","700.00345601","4.37227907","1.59920536",34975,21925,0,606,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",209,209,0,209,"104.68513049","0.01989109","104.71788342",25774,"123.32057416",399,"-0.00000000","400.00000000","123.64133634","0.00000000","1.14000000","1.14000000","114.00000000",0,0,"false",0,209,7,"true",88,1,"387.26975450","388.20000000","388.19000000",16,36,51,91,92,155,238,246,"false","false",,,,,"246.59000000","388.20000000","246.46200000","388.19000000","0.14537749","1.11370686","18.65483002","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_004","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.51930693","1851.702502",12,100,1000,"Feasible","245.94000000","118.22165309","1816.09750291",11,1240,500,20359,118300,20269,"0.00000000","false",0,"0.00000000",19385,349,349,35100,35100,"341.17060738","0.00971996","0.11825488","384.48481162","2.17524871","0.77674960",19385,15515,0,24,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",884,0,884,884,"7.11161738","6.17709151","13.55255720",252941,"286.13235294",399,"-0.00000000","400.00000000","263.01231337","0.00000000","31.63254317","31.63254317","3163.25431724",0,0,"false",0,884,10,"true",89,1,"388.00000000","388.20000000","388.11000000",8,14,30,34,89,90,217,235,"false","false",,,,,"245.94000000","388.20000000","246.30900000","388.11000000","0.16917627","1.17184448","15.25822623","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_001","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-Branch-Benders-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.51928404","1826.240066",12,100,1000,"Feasible","246.75000000","118.61666384","1800.92879825",11,2278,500,42135,97155,42047,"0.00000000","false",0,"0.00000000",42047,691,691,69300,69300,"670.67489008","0.00967785","0.14107049","757.30429820","4.33965895","1.56914653",42047,27053,0,1298,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",87,1,"388.10809729","388.00000000","388.12000000",34,51,86,97,147,177,209,217,"false","false",,,,,"246.75000000","388.00000000","246.64400000","388.12000000","0.20402377","1.05448609","11.15687490","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_005","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-Branch-Benders-Combinatorial","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.47575686","1930.544633",12,100,1000,"Feasible","244.86000000","128.36617588","1899.55911644",11,0,500,71886,164360,71885,"0.00000000","false",0,"0.00000000",3075,311,311,0,0,"0.00000000","0.00000000","0.00000000","129.51124752","2.73168702","0.18747063",71785,110173,536242,302,"true","heuristic","true","true",3075,68710,100,181958,"120.60854397","72.46983353","71.46983353",71785,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.12000000",32,75,97,113,127,131,217,238,"false","false",,,,,"244.86000000","388.00000000","246.21600000","388.12000000","0.12047962","1.11069180","13.40832718","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_000","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"Expected","FPP-SAA","FPP-SAA","0.9","1.0",1800,"0.99610819","1868.120600",12,100,1000,"Feasible","256.95000000","1.00000000","1812.79273328",11,0,40400,179305,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.10000000","388.14000000",2,21,28,104,108,123,321,398,"false","false",,,,,"249.55000000","388.10000000","248.29700000","388.14000000","0.30922633","3.09675543","33.79356024","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_014","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.52998942","1832.445137",12,100,1000,"Feasible","317.51000000","149.23305843","1804.74396448",11,2577,601,29708,196407,29414,"0.00000000","true",100,"3.52822140",29414,500,500,50200,50200,"445.21818507","0.00886889","0.10916329","507.50952962","3.13655996","1.17136272",29414,20586,0,164,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",93,1,"389.00000000","388.00000000","388.10000000",32,70,97,128,134,147,226,228,"false","false",,,,,"247.02000000","388.00000000","246.86500000","388.10000000","0.15428862","1.10351942","12.92580757","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_015","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.52963531","1930.761309",12,100,1000,"Feasible","317.28000000","149.23730931","1871.56003971",11,2131,601,24785,211836,24596,"0.00000000","false",0,"0.00000000",24387,455,455,45700,45700,"473.04231959","0.01035104","0.18647440","532.38470120","2.84394964","1.09233694",24387,21113,0,141,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",209,209,0,209,"70.68893482","0.01911130","70.71863470",25774,"123.32057416",399,"-0.00000000","400.00000000","123.63688300","0.00000000","1.77000000","1.77000000","177.00000000",0,0,"false",0,209,7,"true",88,1,"387.61198498","388.20000000","388.09000000",32,89,97,115,126,172,238,331,"false","false",,,,,"246.36000000","388.20000000","246.53300000","388.09000000","0.22538787","2.40477140","33.62069802","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_016","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.48962462","1850.000922",12,100,1000,"Feasible","317.57500000","162.08246147","1809.17529279",11,1200,601,21635,141618,21445,"0.00000000","false",0,"0.00000000",20558,374,374,37600,37600,"351.73165836","0.00935457","0.10305452","391.93472091","1.96870302","0.73416342",20558,16842,0,1,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",887,0,887,887,"3.88874320","3.79112737","7.80598203",253584,"285.88951522",399,"-0.00000000","400.00000000","257.47761681","0.00000000","79.10756427","79.10756427","7910.75642717",0,0,"false",0,887,10,"true",89,1,"387.81626665","388.00000000","388.13000000",32,61,82,103,168,174,226,312,"false","false",,,,,"247.15000000","388.00000000","246.95800000","388.13000000","0.15735235","1.41177912","14.55594659","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_013","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.54562812","1840.134975",12,100,1000,"Feasible","317.51500000","144.26988869","1801.86777031",11,1354,601,26217,150866,26031,"0.00000000","false",0,"0.00000000",26031,446,446,44800,44800,"431.54725538","0.00963275","0.19272192","483.87813405","2.63243778","0.99663399",26031,18569,0,982,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",85,1,"388.00062145","388.10000000","388.22000000",51,97,147,168,177,207,254,270,"false","false",,,,,"246.93000000","388.10000000","246.64900000","388.22000000","0.10395863","2.00796252","13.11200718","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_017","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-Branch-Benders-Combinatorial-MeanCVaR","FPP-Branch-Benders-Combinatorial","0.9","0.5",1800,"0.53900995","1913.126296",12,100,1000,"Feasible","316.43000000","145.87108117","1870.64161186",11,0,601,99307,162455,99206,"0.00000000","false",0,"0.00000000",1356,137,137,0,0,"0.00000000","0.00000000","0.00000000","117.33628490","3.17043651","0.02678912",99106,178889,713205,118,"true","heuristic","true","true",1356,97750,100,277995,"110.17496885","72.78039675","71.78039675",99106,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.12000000",32,75,97,113,127,131,217,238,"false","false",,,,,"244.86000000","388.00000000","246.21600000","388.12000000","0.11444793","1.46047904","20.54605288","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_071_task_012","worker_071","case01",1,20260529,20361629,20361629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"MeanCVaR","FPP-SAA-MeanCVaR","FPP-SAA","0.9","0.5",1800,"0.99969026","1961.179199",12,100,1000,"Feasible","1614.26000000","0.50000000","1893.47496626",11,0,40501,179405,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.11000000",34,44,47,97,141,155,355,370,"false","false",,,,,"249.04000000","388.00000000","247.68500000","388.11000000","0.27186904","2.74967521","34.75147887","RT=0.000000","ADAG=0.020000","GDG=0.960000"
"worker_072_task_008","worker_072","case02",2,20260529,20362629,20362629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-CVaR-LLBI-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.54514716","1847.571842",12,100,1000,"Feasible","388.00000000","176.48290012","1804.80460889",11,4169,601,24332,153045,24050,"0.00000000","true",100,"3.59568865",24050,560,560,56200,56200,"515.80605969","0.00917804","0.13086467","575.67625012","2.55162572","0.95756309",24050,31950,0,60,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",81,1,"388.69052729","388.00000000","388.24000000",51,89,148,168,177,190,309,310,"false","false",,,,,"237.49000000","388.00000000","247.16900000","388.24000000","0.12594617","2.91186203","24.85906368","RT=0.010000","ADAG=0.060000","GDG=0.930000"
"worker_072_task_009","worker_072","case02",2,20260529,20362629,20362629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.55455055","1962.440636",12,100,1000,"Feasible","388.00000000","172.83438521","1910.26005793",11,3951,601,24600,137853,24417,"0.00000000","false",0,"0.00000000",24223,700,700,70200,70200,"682.44365307","0.00972142","0.26421246","756.52867106","2.77760256","1.03383730",24223,45777,0,149,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",194,194,0,194,"109.23043566","0.11643474","109.37940981",26313,"135.63402062",399,"-3.78816589","400.00000000","127.10963902","0.00000000","6.02503448","6.02503448","602.50344830",0,0,"false",0,194,6,"true",82,1,"387.00000000","388.00000000","388.15000000",32,78,89,106,115,147,289,309,"false","false",,,,,"237.56000000","388.00000000","247.17200000","388.15000000","0.11283596","1.58252512","31.55505116","RT=0.010000","ADAG=0.060000","GDG=0.930000"
"worker_072_task_010","worker_072","case02",2,20260529,20362629,20362629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.51765723","1863.469736",12,100,1000,"Feasible","388.00000000","187.14899449","1806.06802790",11,2985,601,23445,125058,23273,"0.00000000","false",0,"0.00000000",22440,560,560,56200,56200,"553.76631684","0.00985349","0.24099296","614.09019552","2.49402395","0.97732629",22440,33560,0,44,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",833,0,833,833,"2.66364037","2.34508285","5.10847931",240932,"289.23409364",399,"-0.83379027","400.00000000","255.14871843","0.00000000","85.69025532","85.69025532","8569.02553245",0,0,"false",0,833,10,"true",71,1,"388.15144843","388.00000000","388.20000000",5,25,51,62,87,151,247,291,"false","false",,,,,"237.68000000","388.00000000","247.42100000","388.20000000","0.11377647","2.81755503","36.90433204","RT=0.010000","ADAG=0.060000","GDG=0.930000"
"worker_072_task_007","worker_072","case02",2,20260529,20362629,20362629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-CVaR-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.54494745","1844.329128",12,100,1000,"Feasible","388.00000000","176.56039005","1801.44097501",11,2579,601,30437,107752,30263,"0.00000000","false",0,"0.00000000",30263,707,707,70900,70900,"685.29907809","0.00966571","0.13168674","769.40282374","3.58483793","1.29225242",30263,40437,0,843,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",73,1,"388.00000000","388.00000000","388.14000000",32,51,133,151,155,177,286,291,"false","false",,,,,"237.61000000","388.00000000","247.25300000","388.14000000","0.16942010","1.07725309","26.66121378","RT=0.010000","ADAG=0.060000","GDG=0.930000"
"worker_072_task_011","worker_072","case02",2,20260529,20362629,20362629,"new20x20_reburn","20x20_reburn","reburn",400,"0.03",100,1000,"CVaR","FPP-Branch-Benders-Combinatorial-CVaR","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.34582327","1899.545201",12,100,1000,"Feasible","388.00000000","253.82056987","1863.50000386",11,0,601,30041,242772,29940,"0.00000000","false",0,"0.00000000",4710,472,472,0,0,"0.00000000","0.00000000","0.00000000","195.86952498","4.22346545","0.19335581",29840,39808,228852,152,"true","heuristic","true","true",4710,25130,100,69648,"185.54049157","381.65891421","380.65891421",29840,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","388.00000000","388.08000000",9,29,49,69,89,109,219,238,"false","false",,,,,"234.89000000","388.00000000","245.81800000","388.08000000","0.11898246","1.10358465","18.26986166","RT=0.010000","ADAG=0.060000","GDG=0.930000"
