comparison,instance_id,instance_type,objective_family,alpha,train_count,case_id,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.07,0.06686726847,1154.506871,2.776181492,0.0465438,0.902,0.9
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1241.07136,10.17891725,3.41e-06,0,0
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,613.7554245,1.511761838,0.04292689,0,0
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.175,0.1642113165,5.98168708,1.003314859,0.02673107,1.035,3.99
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,6.19031954,1.003433801,0.02500703,0,0
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,200,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.3775,-0.3440497619,3.47007794,1.001921166,0.01449702,2.915,-2.45
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,200,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,2.2125,2.12904157,251.6234591,1.161490434,0.06624546,0.856,5.35
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,200,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.18988535,1.001766023,0.02242698,0,0
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,200,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,2.07,1.945580149,11.28259704,1.006238044,0.0321081,2.116,6.58
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,400,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,1.805,1.655090205,16.51908283,1.009158119,0.02587072,-4.961,5.42
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,400,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.98375,0.8956514812,50.19713333,1.027823957,0.03032472,3.514,-1.87
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,400,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.87125,0.7814689823,25.38207228,1.014018348,0.02160076,2.953,-0.89
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,400,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.08125,-0.07482961871,23.09534919,1.012803923,-0.00048176,0.077,-0.29
coverage_exp_vs_path_exp,new20x20,shortest_path,MeanCVaR,0.03,400,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.3625,0.3260625141,17.60039795,1.00972911,0.01809639,2.339,-1.76
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,100,case00,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,76.62270103,1.042436774,0.00460347,0.134,0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,100,case01,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,73.11915368,1.04040066,0.01094263,-0.067,0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,100,case02,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,77.72548077,1.042990811,0.03570354,-0.003,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,100,case03,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,55.68218003,1.030673833,0.02137315,0.176,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,100,case04,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,75.99250487,1.041946895,0.01882469,0.046,0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,200,case00,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,224.7325253,1.123714816,0.09730839,-0.043,-0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,200,case01,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,182.0107573,1.100285192,0.04322018,-0.011,0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,200,case02,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,234.7638001,1.129292692,0.04299191,-0.139,0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,200,case03,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,230.3000458,1.126803317,0.03229109,-0.075,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.01,200,case04,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,210.2683974,1.115579967,0.02803212,-0.197,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,100,case00,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,84.35993669,1.046617688,0.05017021,-0.337,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,100,case01,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,121.0423011,1.066842137,0.05451292,0.215,0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,100,case02,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,67.31537365,1.037200177,0.03992028,-0.447,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,100,case03,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,50.33112565,1.027631758,0.03617519,-0.869,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,100,case04,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,158.374576,1.087416522,0.05462744,0.136,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,200,case00,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.05,0.01275510204,244.2475761,1.135043332,0.07548892,-0.401,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,200,case01,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,242.0915252,1.133150672,0.07092956,-0.288,0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,200,case02,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,224.2130614,1.123990698,0.083651,0.228,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.02,200,case03,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,190.0979868,1.104847448,0.06949159,-0.296,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.03,100,case00,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.1,-0.02576655501,82.73577428,1.045816392,0.00123566,-0.401,0.1
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.03,100,case01,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,127.4251346,1.070467733,0.04570778,-0.742,0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.03,100,case02,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,104.19203,1.057689981,0.03689332,-0.249,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.03,100,case03,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,82.38335813,1.045406417,0.02772053,-0.41,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,CVaR,0.03,100,case04,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,113.9540433,1.06297939,0.04348307,-0.246,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,100,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.01,0.003760105283,46.88066119,1.025954724,0.02202764,0.208,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,100,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-1.11,-0.4383886256,48.75061442,1.027008958,0.03815485,-0.426,-0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.45,-0.1853148293,109.0449134,1.060378261,0.02850549,-0.637,0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.24,0.08949546929,47.46203752,1.026296543,0.0240609,0.423,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.11,0.04473545081,53.43202254,1.029490457,0.04366471,0.072,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.185,0.07167625579,227.3766065,1.125748731,0.07633685,0.473,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.53,0.2080838617,259.7797555,1.14278112,0.10493713,0.066,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.145,-0.05401881345,206.439549,1.113949051,0.05529541,-0.079,0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.23,-0.08508749214,239.0024682,1.131569982,0.05932749,-0.09,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.07,0.02787289958,181.7744267,1.100517024,0.03933462,-0.155,0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.59,0.2354161679,566.2768776,1.312794869,0.06326397,-0.031,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.0825,0.03314451006,400.7627177,1.220712796,0.04216189,0.037,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.01,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.225,-0.08840430234,353.0611109,1.193883814,0.03709721,-0.089,0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,100,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.26,-0.09884052462,142.5889139,1.078944311,0.01314994,0.427,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,100,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.04,0.0160115283,99.05695165,1.054881737,0.06612493,0.085,0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.17,-0.07087763185,100.3046182,1.055582895,0.04541923,-0.152,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.38,-0.1430615165,49.43071463,1.02736989,0.02830223,-0.639,0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.43,-0.1765623717,72.10673602,1.039761754,0.06068791,-0.432,0.07
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.275,-0.1076658053,162.3271263,1.089261422,0.0948427,-0.097,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.135,0.05352894528,187.9673147,1.1038186,0.0783882,0.138,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.365,0.1376890867,195.3510967,1.107641149,0.09635198,0.5,-0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.455,0.1705748936,228.8406182,1.125923888,0.0743796,0.091,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.02,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.24,0.09662030234,221.4099912,1.121888967,0.12621955,0.53,-0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,100,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.05,0.01923002961,118.0966945,1.064962915,0.05519281,-0.494,-0.07
