source,task_id,alpha,case_id,objective_family,method,status,runtime_seconds,time_limit,objective,best_bound,reported_mip_gap,solver_mip_gap,calculated_gap,gap_excluded_reason
projected,worker_01_task_001,0.02,case00,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,73.74243448,300,81.79,81.70829768,0.00099893,0.00099893,0.0009989279863,
projected,worker_01_task_006,0.02,case00,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,4.10534791,300,81.79,81.70854753,0.00099587,0.00099587,0.0009958732119,
projected,worker_01_task_007,0.02,case00,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.26365522,300,81.79,81.71577916,0.00090746,0.00090746,0.0009074561682,
projected,worker_01_task_002,0.02,case00,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,42.31678468,300,81.79,81.70828264,0.00099911,0.00099911,0.0009991118719,
projected,worker_01_task_003,0.02,case00,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,28.49878009,300,81.79,81.70826641,0.00099931,0.00099931,0.0009993103069,
projected,worker_01_task_020,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,182.02090908,300,126.845,126.71836433,0.00099835,0.00099835,0.0009983497182,
projected,worker_01_task_021,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,301.98698935,300,126.845,124.91159617,0.01524225,0.01524225,0.01524225496,
projected,worker_01_task_016,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.61730407,300,126.845,122.73269314,0.03241994,0.03241994,0.03241993662,
projected,worker_01_task_017,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.61923248,300,126.845,124.09820651,0.02165472,0.02165472,0.02165472419,
projected,worker_01_task_022,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,123.93073795,300,126.845,126.71823597,0.00099936,0.00099936,0.0009993616619,
projected,worker_01_task_023,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,91.94519891,300,126.845,126.71826369,0.00099914,0.00099914,0.0009991431274,
projected,worker_01_task_018,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.45698485,300,126.845,123.68754885,0.0248922,0.0248922,0.02489220032,
projected,worker_01_task_019,0.02,case00,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.66281303,300,126.845,125.07371891,0.01396414,0.01396414,0.01396413804,
projected,worker_02_task_012,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,13.04775579,300,234.3,234.09886487,0.00085845,0.00085845,0.0008584512591,
projected,worker_02_task_013,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,7.19218106,300,234.3,234.09511147,0.00087447,0.00087447,0.000874470892,
projected,worker_02_task_008,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,6.07854402,300,234.3,234.07486514,0.00096088,0.00096088,0.0009608828852,
projected,worker_02_task_009,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,5.32334790,300,234.3,234.07914160,0.00094263,0.00094263,0.0009426308152,
projected,worker_02_task_014,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,7.52625299,300,234.3,234.08392198,0.00092223,0.00092223,0.0009222279983,
projected,worker_02_task_015,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,8.34083789,300,234.3,234.08392198,0.00092223,0.00092223,0.0009222279983,
projected,worker_02_task_010,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,6.81008337,300,234.3,234.07042556,0.00097983,0.00097983,0.0009798311566,
projected,worker_02_task_011,0.01,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,7.99876426,300,234.3,234.07187494,0.00097365,0.00097365,0.0009736451558,
projected,worker_02_task_004,0.01,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,3.08019924,300,110.8,110.74278056,0.00051642,0.00051642,0.0005164209386,
projected,worker_02_task_005,0.01,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,2.62150595,300,110.8,110.77635714,0.00021338,0.00021338,0.000213383213,
projected,worker_02_task_000,0.01,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,0.97866643,300,110.8,110.80000000,0,0,0,
projected,worker_02_task_001,0.01,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,2.31390947,300,110.8,110.70339131,0.00087192,0.00087192,0.0008719195848,
projected,worker_02_task_006,0.01,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,1.70826413,300,110.8,110.80000000,0,0,0,
projected,worker_02_task_007,0.01,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,1.84091685,300,110.8,110.80000000,0,0,0,
projected,worker_02_task_002,0.01,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,2.61032548,300,110.8,110.80000000,0,0,0,
projected,worker_02_task_003,0.01,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,2.19653416,300,110.8,110.77511065,0.00022463,0.00022463,0.0002246331227,
projected,worker_02_task_020,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,7.72969624,300,174.72,174.55974819,0.00091719,0.00091719,0.000917192136,
projected,worker_02_task_021,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,5.82442013,300,174.72,174.56039836,0.00091347,0.00091347,0.0009134709249,
projected,worker_02_task_016,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,5.70610197,300,174.72,174.55598650,0.00093872,0.00093872,0.0009387219551,
projected,worker_02_task_017,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,6.50079520,300,174.72,174.55669571,0.00093466,0.00093466,0.000934662832,
projected,worker_02_task_022,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,4.38510626,300,174.72,174.55204454,0.00096128,0.00096128,0.0009612835394,
projected,worker_02_task_023,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.97459280,300,174.72,174.55204454,0.00096128,0.00096128,0.0009612835394,
projected,worker_02_task_018,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,8.96113138,300,174.72,174.54726895,0.00098862,0.00098862,0.0009886163576,
projected,worker_02_task_019,0.01,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,8.52467391,300,174.72,174.54831836,0.00098261,0.00098261,0.000982610119,
projected,worker_03_task_012,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,302.22113681,300,175.3,163.25734331,0.06869741,0.06869741,0.06869741409,
projected,worker_03_task_013,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,303.11932717,300,175.3,162.30127247,0.07415133,0.07415133,0.07415132647,
projected,worker_03_task_008,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.72750491,300,175.3,161.35063133,0.07957427,0.07957427,0.07957426509,
projected,worker_03_task_009,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.22742231,300,175.3,162.89065954,0.07078916,0.07078916,0.07078916406,
projected,worker_03_task_014,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Feasible,300.93382189,300,175.6,162.34794718,0.07546727,0.07546727,0.07546727118,
projected,worker_03_task_015,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Feasible,301.26329091,300,174.7,164.58584061,0.05789444,0.05789444,0.05789444413,
projected,worker_03_task_010,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.73012271,300,176.2,161.17803287,0.08525521,0.08525521,0.08525520505,
projected,worker_03_task_011,0.02,case01,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.71884043,300,175.6,162.61760577,0.07393163,0.07393163,0.07393163001,
projected,worker_03_task_004,0.02,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,7.14440607,300,85.2,85.12682987,0.0008588,0.0008588,0.0008588043427,
projected,worker_03_task_005,0.02,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.20637493,300,85.2,85.11645350,0.00098059,0.00098059,0.000980592723,
projected,worker_03_task_000,0.02,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,24.58512313,300,85.2,85.11597458,0.00098621,0.00098621,0.0009862138498,
projected,worker_03_task_001,0.02,case01,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,20.42504679,300,85.2,85.11598188,0.00098613,0.00098613,0.000986128169,
projected,worker_03_task_006,0.02,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,3.88260843,300,85.2,85.14234325,0.00067672,0.00067672,0.0006767224178,
projected,worker_03_task_007,0.02,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,4.03424404,300,85.2,85.14234325,0.00067672,0.00067672,0.0006767224178,
projected,worker_03_task_002,0.02,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,39.98774675,300,85.2,85.11487867,0.00099908,0.00099908,0.0009990766432,
projected,worker_03_task_003,0.02,case01,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,31.05641208,300,85.2,85.11622720,0.00098325,0.00098325,0.0009832488263,
projected,worker_03_task_020,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,302.17983878,300,133.96,128.41718049,0.04137668,0.04137668,0.04137667595,
projected,worker_03_task_021,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,302.26213807,300,133.96,128.99473355,0.03706529,0.03706529,0.0370652915,
projected,worker_03_task_016,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.48018241,300,134.215,124.31397567,0.07376988,0.07376988,0.07376987915,
projected,worker_03_task_017,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.61287625,300,133.96,126.86869684,0.05293597,0.05293597,0.05293597462,
projected,worker_03_task_022,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Feasible,300.89566301,300,133.96,129.14148888,0.03596978,0.03596978,0.03596977546,
projected,worker_03_task_023,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Feasible,300.75972143,300,134.235,129.90766202,0.03223703,0.03223703,0.03223703192,
projected,worker_03_task_018,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.49358054,300,133.96,125.72654960,0.06146201,0.06146201,0.06146200657,
projected,worker_03_task_019,0.02,case01,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.49133264,300,133.96,126.85553983,0.05303419,0.05303419,0.05303419058,
projected,worker_04_task_012,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,4.89383706,300,228.5,228.28206139,0.00095378,0.00095378,0.0009537794748,
projected,worker_04_task_013,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,8.85402653,300,228.5,228.27569120,0.00098166,0.00098166,0.0009816577681,
projected,worker_04_task_008,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,6.89341709,300,228.5,228.32994568,0.00074422,0.00074422,0.0007442202188,
projected,worker_04_task_009,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,5.01606659,300,228.5,228.28165563,0.00095556,0.00095556,0.0009555552298,
projected,worker_04_task_014,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,4.88618176,300,228.5,228.29722836,0.0008874,0.0008874,0.0008874032385,
projected,worker_04_task_015,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,5.42591353,300,228.5,228.29722836,0.0008874,0.0008874,0.0008874032385,
projected,worker_04_task_010,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,5.69768427,300,228.5,228.27475726,0.00098575,0.00098575,0.0009857450328,
projected,worker_04_task_011,0.01,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,4.93347309,300,228.5,228.28372639,0.00094649,0.00094649,0.0009464928228,
projected,worker_04_task_004,0.01,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,4.24270138,300,110.94,110.85362517,0.00077857,0.00077857,0.0007785724716,
projected,worker_04_task_005,0.01,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,4.00325071,300,110.94,110.83060722,0.00098605,0.00098605,0.0009860535425,
projected,worker_04_task_000,0.01,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,4.35664018,300,110.94,110.83720143,0.00092661,0.00092661,0.0009266141157,
projected,worker_04_task_001,0.01,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,2.42377181,300,110.94,110.85402186,0.000775,0.000775,0.000774996755,
projected,worker_04_task_006,0.01,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,1.62514847,300,110.94,110.83000000,0.00099153,0.00099153,0.0009915269515,
projected,worker_04_task_007,0.01,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,2.01677395,300,110.94,110.83000000,0.00099153,0.00099153,0.0009915269515,
projected,worker_04_task_002,0.01,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,2.93635809,300,110.94,110.94000000,0,0,0,
projected,worker_04_task_003,0.01,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,2.51763081,300,110.95,110.83958472,0.00099518,0.00099518,0.0009951805318,
projected,worker_04_task_020,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,5.02348024,300,173.035,172.87197072,0.00094218,0.00094218,0.0009421751669,
projected,worker_04_task_021,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,5.84525942,300,173.035,172.86989784,0.00095415,0.00095415,0.0009541547086,
projected,worker_04_task_016,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,3.88018488,300,173.035,172.86466892,0.00098437,0.00098437,0.000984373566,
projected,worker_04_task_017,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,3.82955151,300,173.035,172.86464792,0.00098449,0.00098449,0.0009844949288,
projected,worker_04_task_022,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,2.45086812,300,173.035,172.89866487,0.0007879,0.0007879,0.0007879049325,
projected,worker_04_task_023,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,2.56550687,300,173.035,172.89866487,0.0007879,0.0007879,0.0007879049325,
projected,worker_04_task_018,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,9.87100481,300,173.035,172.89754334,0.00079439,0.00079439,0.0007943864536,
projected,worker_04_task_019,0.01,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,4.45156962,300,173.035,172.87758249,0.00090974,0.00090974,0.0009097437513,
projected,worker_05_task_012,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,302.13801353,300,174.1,165.51224913,0.04932654,0.04932654,0.04932654147,
projected,worker_05_task_013,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,303.01267385,300,174.1,166.49534962,0.04367978,0.04367978,0.04367978392,
projected,worker_05_task_008,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.55444588,300,175.1,161.89630418,0.0754066,0.0754066,0.07540660091,
projected,worker_05_task_009,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.29931482,300,174.1,164.04956008,0.05772797,0.05772797,0.05772797197,
projected,worker_05_task_014,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Feasible,301.03694398,300,175.1,167.01694319,0.04616252,0.04616252,0.04616251748,
projected,worker_05_task_015,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Feasible,300.93897218,300,175.1,166.49715218,0.04913106,0.04913106,0.04913105551,
projected,worker_05_task_010,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.46193539,300,174.9,163.64044728,0.06437709,0.06437709,0.06437708816,
projected,worker_05_task_011,0.02,case02,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.42805867,300,174.9,163.81897180,0.06335636,0.06335636,0.06335636478,
projected,worker_05_task_004,0.02,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,10.47739140,300,87.22,87.13316490,0.00099559,0.00099559,0.0009955870213,
projected,worker_05_task_005,0.02,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,12.23337342,300,87.22,87.13381065,0.00098818,0.00098818,0.0009881833295,
projected,worker_05_task_000,0.02,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,240.22184189,300,87.22,87.13284355,0.00099927,0.00099927,0.0009992713827,
projected,worker_05_task_001,0.02,case02,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,97.65178937,300,87.22,87.13284384,0.00099927,0.00099927,0.0009992680578,
projected,worker_05_task_006,0.02,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,7.37761450,300,87.22,87.14092953,0.00090656,0.00090656,0.0009065635175,
projected,worker_05_task_007,0.02,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,7.61141528,300,87.22,87.13412009,0.00098464,0.00098464,0.0009846355194,
projected,worker_05_task_002,0.02,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,95.86824490,300,87.22,87.13285054,0.00099919,0.00099919,0.0009991912405,
projected,worker_05_task_003,0.02,case02,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,58.09489221,300,87.22,87.13305847,0.00099681,0.00099681,0.000996807269,
projected,worker_05_task_020,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,302.15433438,300,133.64,131.83841655,0.01348087,0.01348087,0.01348086987,
projected,worker_05_task_021,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,302.13583950,300,133.64,133.35798434,0.00211026,0.00211026,0.002110263843,
projected,worker_05_task_016,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.44889077,300,134.1,127.11838385,0.05206276,0.05206276,0.05206276025,
projected,worker_05_task_017,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.43193783,300,134.1,128.02343248,0.0453137,0.0453137,0.04531370261,
projected,worker_05_task_022,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,234.34932699,300,133.64,133.50642578,0.00099951,0.00099951,0.0009995077821,
projected,worker_05_task_023,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,149.63360770,300,133.64,133.50642578,0.00099951,0.00099951,0.0009995077821,
projected,worker_05_task_018,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.74534228,300,133.64,129.23326139,0.0329747,0.0329747,0.03297469777,
projected,worker_05_task_019,0.02,case02,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.43599857,300,133.64,130.65348312,0.02234748,0.02234748,0.0223474774,
projected,worker_06_task_012,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,7.39225197,300,214.3,214.08863812,0.00098629,0.00098629,0.0009862896874,
projected,worker_06_task_013,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.57752178,300,214.3,214.10740380,0.00089872,0.00089872,0.0008987223518,
projected,worker_06_task_008,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,6.74045135,300,214.3,214.08893818,0.00098489,0.00098489,0.0009848895007,
projected,worker_06_task_009,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,6.10298262,300,214.3,214.10088509,0.00092914,0.00092914,0.0009291409706,
projected,worker_06_task_014,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,5.81739403,300,214.3,214.12040395,0.00083806,0.00083806,0.0008380590294,
projected,worker_06_task_015,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,5.97016401,300,214.3,214.10382139,0.00091544,0.00091544,0.0009154391507,
projected,worker_06_task_010,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,4.87979561,300,214.3,214.08819871,0.00098834,0.00098834,0.0009883401307,
projected,worker_06_task_011,0.01,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,5.68442670,300,214.3,214.09333333,0.00096438,0.00096438,0.000964380168,
projected,worker_06_task_004,0.01,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,2.35372578,300,97.12,97.03285714,0.00089727,0.00089727,0.0008972699753,
projected,worker_06_task_005,0.01,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,2.64427105,300,97.12,97.05425714,0.00067692,0.00067692,0.0006769240115,
projected,worker_06_task_000,0.01,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,1.54636438,300,97.12,97.02646747,0.00096306,0.00096306,0.0009630614703,
projected,worker_06_task_001,0.01,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,2.69302190,300,97.12,97.11000000,0.00010297,0.00010297,0.0001029654036,
projected,worker_06_task_006,0.01,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,1.48524548,300,97.12,97.05508390,0.00066841,0.00066841,0.0006684112438,
projected,worker_06_task_007,0.01,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.04006784,300,97.12,97.05508390,0.00066841,0.00066841,0.0006684112438,
projected,worker_06_task_002,0.01,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,2.70213761,300,97.12,97.09590771,0.00024807,0.00024807,0.0002480672364,
projected,worker_06_task_003,0.01,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,2.71822345,300,97.12,97.03393628,0.00088616,0.00088616,0.0008861585667,
projected,worker_06_task_020,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,4.97923999,300,157.565,157.41107658,0.00097689,0.00097689,0.0009768883953,
projected,worker_06_task_021,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,9.91166713,300,157.565,157.40787513,0.00099721,0.00099721,0.0009972066766,
projected,worker_06_task_016,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,5.82133204,300,157.565,157.41268224,0.0009667,0.0009667,0.0009666979342,
projected,worker_06_task_017,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,7.96704687,300,157.565,157.41469988,0.00095389,0.00095389,0.0009538928061,
projected,worker_06_task_022,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,6.03956372,300,157.565,157.42234794,0.00090535,0.00090535,0.000905353727,
projected,worker_06_task_023,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,4.40520833,300,157.565,157.42234794,0.00090535,0.00090535,0.000905353727,
projected,worker_06_task_018,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,3.58693714,300,157.565,157.41427109,0.00095661,0.00095661,0.0009566141592,
projected,worker_06_task_019,0.01,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,4.01824025,300,157.565,157.42037389,0.00091788,0.00091788,0.0009178822073,
projected,worker_07_task_012,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,170.74561749,300,154.6,154.44588247,0.00099688,0.00099688,0.0009968792367,
projected,worker_07_task_013,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,110.18845418,300,154.6,154.44568278,0.00099817,0.00099817,0.0009981708926,
projected,worker_07_task_008,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.25985297,300,154.6,151.76598118,0.0183313,0.0183313,0.01833129897,
projected,worker_07_task_009,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,231.96061390,300,154.6,154.44540629,0.00099996,0.00099996,0.0009999593144,
projected,worker_07_task_014,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,98.67061897,300,154.6,154.44589112,0.00099682,0.00099682,0.0009968232859,
projected,worker_07_task_015,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,83.78569393,300,154.6,154.44545184,0.00099966,0.00099966,0.0009996646831,
projected,worker_07_task_010,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,265.56726569,300,154.6,154.44571269,0.00099798,0.00099798,0.0009979774256,
