experiment_id,run_id,case_id,landscape,instance_name,instance_group,method,objective_type,risk_measure,alpha,cvar_beta,cvar_lambda,seed,train_count,test_count,train_graph_rt_ratio,train_graph_adag_ratio,train_graph_gdg_ratio,train_graph_nfr_ratio,train_graph_empty_ratio,test_graph_rt_ratio,test_graph_adag_ratio,test_graph_gdg_ratio,test_graph_nfr_ratio,test_graph_empty_ratio,instance_graph_rt_ratio,instance_graph_adag_ratio,instance_graph_gdg_ratio,instance_graph_nfr_ratio,instance_graph_empty_ratio,time_limit_sec,threads,solver_status,termination_reason,has_incumbent,objective_value,best_bound,mip_gap,runtime_sec,wall_time_sec,num_nodes,num_iterations,lp_relaxation_value,lp_relaxation_value_initial,lp_relaxation_value_final,lp_relaxation_improvement_abs,lp_relaxation_improvement_pct,uses_llbi,uses_root_cuts,uses_coverage_llbi,uses_path_llbi,uses_projected_coverage_llbi,uses_projected_path_llbi,uses_projected_llbi_poly,uses_projected_llbi_exp,uses_combinatorial_benders,uses_global_dominance,uses_conditional_zero_benefit_fixing,benders_lazy_cuts_added,root_user_cuts_added,llbi_cuts_added,coverage_llbi_cuts_added,path_llbi_cuts_added,projected_llbi_cuts_added,projected_llbi_total_nonzeros,combinatorial_benders_cuts_added,dominator_cuts_added,separator_cuts_added,global_dominance_candidates_removed,conditional_zero_benefit_fixings_attempted,conditional_zero_benefit_fixings_applied,num_variables,num_constraints,num_binary_variables,num_continuous_variables,train_expected_burned_area,test_expected_burned_area,train_cvar_burned_area,test_cvar_burned_area,train_worst10_burned_area,test_worst10_burned_area,train_eval_runtime_sec,test_eval_runtime_sec,paired_reburn_train_expected_burned_area,paired_reburn_train_cvar_burned_area,paired_reburn_train_worst10_burned_area,paired_reburn_train_eval_runtime_sec
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,86.35000000,86.27134399,0.00091090,5.24507370,9.308959,49,3356,0.00000000,0.00000000,82.95250000,82.95250000,8295.25000000,1,1,1,0,1,0,0,1,0,0,0,145,,0,692,0,692,128055,0,0,0,0,0,0,500,914,,,86.35000000,93.99200000,,,198.20000000,214.01000000,0.00731055,0.08669727,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,86.35000000,86.35000000,0.00000000,2.65856525,6.769069,19,1908,0.00000000,0.00000000,85.65250000,85.65250000,8565.25000000,1,1,0,1,0,1,0,1,0,0,0,34,,0,0,682,682,124387,0,0,0,0,0,0,500,717,,,86.35000000,93.99200000,,,198.20000000,214.01000000,0.01061738,0.08602556,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-RootCuts,expected,expected,0.02,0.9,1.0,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,86.35000000,86.26426519,0.00099288,29.19531897,33.153495,5854,118292,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,4663,,0,0,0,0,0,0,0,0,0,0,0,500,4740,,,86.35000000,93.99200000,,,198.20000000,214.01000000,0.00984921,0.08105590,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial,expected,expected,0.02,0.9,1.0,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,86.35000000,86.35000000,0.00000000,14.29337153,18.456992,17,9786,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,284,0,0,0,0,0,0,8005,0,0,0,0,0,500,8006,,,86.35000000,93.99200000,,,198.20000000,214.01000000,0.00845278,0.08737536,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-SAA,expected,expected,0.02,0.9,1.0,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,86.35000000,86.35000000,0.00000000,10.25457459,13.451306,0,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40400,25946,,,86.35000000,93.99200000,,,198.20000000,214.01000000,0.00660776,0.07576181,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Feasible,,1,138.77000000,132.04186484,0.04848408,1800.28862973,1803.781857,97099,3699301,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,7585,,100,0,0,0,0,0,0,0,0,0,0,601,7863,,,91.14000000,100.49900000,,,186.40000000,213.29000000,0.00836061,0.08252534,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,136.94000000,136.80707976,0.00097065,106.89467534,110.757247,13397,506624,0.00000000,0.00000000,121.80688647,121.80688647,12180.68864658,1,1,1,0,1,0,0,1,0,0,0,1500,,0,687,0,687,141117,0,0,0,0,0,0,601,2364,,,89.18000000,101.07500000,,,184.70000000,216.96000000,0.00802618,0.09122831,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,136.94000000,136.80417173,0.00099188,38.36171224,41.924394,5253,174351,0.00000000,0.00000000,125.72246829,125.72246829,12572.24682886,1,1,0,1,0,1,0,1,0,0,0,760,,0,0,668,668,141404,0,0,0,0,0,0,601,1533,,,89.18000000,101.07500000,,,184.70000000,216.96000000,0.00648354,0.08238952,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Feasible,,1,136.94000000,134.43444831,0.01829671,1800.22662181,1804.273234,83457,3282148,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,7712,,0,0,0,0,0,0,0,0,0,0,0,601,7888,,,89.18000000,101.07500000,,,184.70000000,216.96000000,0.00920364,0.09128896,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,136.94000000,136.84768057,0.00067416,403.90638071,406.933819,562,160431,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,395,0,0,0,0,0,0,33680,0,0,0,0,0,601,33781,,,89.18000000,101.07500000,,,184.70000000,216.96000000,0.01004130,0.07002288,,,,
fpp_new_instances_scaling,,case01,new20x20,new20x20,shortest_path,FPP-SAA-MeanCVaR,mean_cvar,mean-cvar,0.02,0.9,0.5,20261629,100,1000,0.130000,0.860000,0.000000,0.000000,0.010000,0.134000,0.850000,0.000000,0.000000,0.016000,0.130000,0.860000,0.000000,0.000000,0.010000,1800,1,Optimal,,1,136.94000000,136.82553712,0.00083586,409.90080324,413.750530,454,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,26046,,,89.18000000,101.07500000,,,184.70000000,216.96000000,0.00850521,0.08667257,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-LLBI-RootCuts,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,167.90000000,166.17412991,0.01027915,1800.33086037,1804.754539,495635,6606068,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,1967,,100,0,0,0,0,0,0,0,0,0,0,601,2242,,,103.17000000,104.22700000,,,167.90000000,206.47000000,0.00936973,0.09307622,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,167.90000000,167.73224998,0.00099911,101.74825733,105.423889,20879,368947,0.00000000,0.00000000,145.56839090,145.56839090,14556.83908976,1,1,1,0,1,0,0,1,0,0,0,267,,0,830,0,830,191187,0,0,0,0,0,0,601,1253,,,103.17000000,104.22700000,,,167.90000000,206.47000000,0.01209991,0.09136291,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,167.90000000,167.73331983,0.00099273,42.64389323,46.885002,8600,171137,0.00000000,0.00000000,148.64770488,148.64770488,14864.77048836,1,1,0,1,0,1,0,1,0,0,0,119,,0,0,945,945,221772,0,0,0,0,0,0,601,1174,,,103.17000000,104.22700000,,,167.90000000,206.47000000,0.02459506,0.09695509,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-RootCuts,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,168.80000000,162.34510651,0.03823989,1800.21739421,1804.892368,356430,4932941,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,4585,,0,0,0,0,0,0,0,0,0,0,0,601,4755,,,103.04000000,104.16500000,,,168.80000000,206.33000000,0.00959219,0.09989007,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,184.20000000,148.64818359,0.19300660,1806.44240942,1810.315199,0,4784,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,170,0,0,0,0,0,0,245172,0,0,0,0,0,601,245273,,,90.06000000,96.93600000,,,184.20000000,217.66000000,0.01058413,0.08846530,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,173.20000000,158.95744492,0.08223184,1800.01105147,1803.930039,671,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,28937,,,103.29000000,103.26400000,,,173.20000000,205.42000000,0.00966703,0.09206199,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-LLBI-RootCuts,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.80192678,0.00097979,45.25850565,49.493840,6719,209044,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,3697,,100,0,0,0,0,0,0,0,0,0,0,500,3877,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00982692,0.09057230,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.80114927,0.00098844,6.72275911,10.866573,40,3866,0.00000000,0.00000000,87.62300000,87.62300000,8762.30000000,1,1,1,0,1,0,0,1,0,0,0,389,,0,735,0,735,139858,0,0,0,0,0,0,500,1200,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00811180,0.09784182,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.89000000,0.00000000,1.93951020,5.216085,9,1478,0.00000000,0.00000000,89.27000000,89.27000000,8927.00000000,1,1,0,1,0,1,0,1,0,0,0,47,,0,0,608,608,120860,0,0,0,0,0,0,500,656,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00653946,0.07028044,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-RootCuts,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.80012640,0.00099982,49.16584182,53.128851,9369,180502,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,4511,,0,0,0,0,0,0,0,0,0,0,0,500,4588,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00813632,0.09088949,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.89000000,0.00000000,15.94207547,20.273879,5,6933,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,251,0,0,0,0,0,0,6618,0,0,0,0,0,500,6619,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00874495,0.09477738,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-SAA,expected,expected,0.02,0.9,1.0,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,89.89000000,89.86090580,0.00032366,16.22195851,19.452618,0,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40400,28837,,,89.89000000,98.58500000,,,195.00000000,222.53000000,0.00674929,0.07297965,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,133.73000000,133.59631174,0.00099969,1069.07914711,1073.070660,146628,3934647,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,5375,,100,0,0,0,0,0,0,0,0,0,0,601,5655,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.01254239,0.09034173,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,133.73000000,133.59689072,0.00099536,57.08009234,60.418840,8559,257185,0.00000000,0.00000000,120.84665823,120.84665823,12084.66582322,1,1,1,0,1,0,0,1,0,0,0,1014,,0,757,0,757,159750,0,0,0,0,0,0,601,1951,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.00700170,0.07108605,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,133.73000000,133.59969607,0.00097438,12.26650116,16.219968,3083,106451,0.00000000,0.00000000,123.51307228,123.51307228,12351.30722805,1,1,0,1,0,1,0,1,0,0,0,119,,0,0,712,712,151817,0,0,0,0,0,0,601,937,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.01326097,0.08866426,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-MeanCVaR-RootCuts,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,133.73000000,130.87425688,0.02135454,1800.13768289,1804.303502,175584,4792943,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,7911,,0,0,0,0,0,0,0,0,0,0,0,601,8092,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.00849137,0.08873685,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,133.73000000,133.60559922,0.00093024,168.62291067,172.431112,395,93764,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,275,0,0,0,0,0,0,24820,0,0,0,0,0,601,24921,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.00875379,0.08285023,,,,
fpp_new_instances_scaling,,case02,new20x20,new20x20,shortest_path,FPP-SAA-MeanCVaR,mean_cvar,mean-cvar,0.02,0.9,0.5,20262629,100,1000,0.110000,0.890000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.110000,0.890000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,133.73000000,133.63985500,0.00067408,376.59033443,380.420631,658,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,28937,,,90.76000000,97.04900000,,,176.70000000,213.26000000,0.00837384,0.09087710,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-LLBI-RootCuts,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,169.80000000,169.63080772,0.00099642,727.93626840,731.544136,161855,2562883,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,2687,,100,0,0,0,0,0,0,0,0,0,0,601,2958,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.00836093,0.09026755,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,169.80000000,169.63057397,0.00099780,125.67981726,129.537234,26870,446117,0.00000000,0.00000000,146.38005525,146.38005525,14638.00552529,1,1,1,0,1,0,0,1,0,0,0,531,,0,786,0,786,165057,0,0,0,0,0,0,601,1483,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.00835670,0.08481109,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,169.80000000,169.63068671,0.00099713,31.03346971,34.302518,8121,198253,0.00000000,0.00000000,151.74675959,151.74675959,15174.67595863,1,1,0,1,0,1,0,1,0,0,0,154,,0,0,859,859,181002,0,0,0,0,0,0,601,1117,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.00646202,0.08517599,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-RootCuts,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Feasible,,1,169.80000000,164.67324503,0.03019290,1800.22514708,1804.325275,192861,3910165,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,4166,,0,0,0,0,0,0,0,0,0,0,0,601,4339,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.00844717,0.09205760,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,169.80000000,169.64293336,0.00092501,901.90769559,905.973244,1512,183304,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,270,0,0,0,0,0,0,29725,0,0,0,0,0,601,29826,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.01829757,0.09591722,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,169.80000000,169.70984802,0.00053093,963.92769435,968.059062,753,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,26715,,,92.61000000,97.90500000,,,169.80000000,197.83000000,0.01261250,0.09395007,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-LLBI-RootCuts,expected,expected,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,81.12000000,81.04636913,0.00090768,19.49172005,23.745653,1912,76587,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,0,0,1673,,100,0,0,0,0,0,0,0,0,0,0,500,1850,,,81.12000000,91.06100000,,,187.50000000,209.87000000,0.00795755,0.08958210,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,81.12000000,81.06914236,0.00062694,5.45477660,9.526141,61,4514,0.00000000,0.00000000,78.36774194,78.36774194,7836.77419355,1,1,1,0,1,0,0,1,0,0,0,306,,0,673,0,673,113584,0,0,0,0,0,0,500,1058,,,81.12000000,91.06100000,,,187.50000000,209.87000000,0.00761032,0.07827173,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,expected,expected,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,81.12000000,81.12000000,0.00000000,1.08488392,5.182298,0,326,0.00000000,0.00000000,81.12000000,81.12000000,8112.00000000,1,1,0,1,0,1,0,1,0,0,0,0,,0,0,591,591,103982,0,0,0,0,0,0,500,592,,,81.12000000,91.06100000,,,187.50000000,209.87000000,0.00759016,0.09993957,,,,
fpp_new_instances_scaling,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-RootCuts,expected,expected,0.02,0.9,1.0,20263629,100,1000,0.180000,0.820000,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.180000,0.820000,0.000000,0.000000,0.000000,1800,1,Optimal,,1,81.12000000,81.03958764,0.00099128,16.95842317,20.300599,5135,101585,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,3586,,0,0,0,0,0,0,0,0,0,0,0,500,3666,,,81.12000000,91.06100000,,,187.50000000,209.87000000,0.00614328,0.07050890,,,,
